Time,RecordID,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4
52702,328117,0.07,0.1,-0.02,0,0,0,0.11,0.06,-0.29,-0.04,0.08,-0.03
52704,328118,0.05,0.02,0.01,0,0,0,0.07,0.05,0,-0.12,0.04,-0.17
52706,328119,-0.13,0.02,0.01,0,0,0,0.02,0.11,0.12,0.15,0.05,-0.03
52710,328120,0.08,-0.05,-0.03,0,0,0,-0.03,0.08,0.11,0.05,0.09,0.27
52759,328121,0.03,-0.04,-0.1,0,0,0,-0.12,0.01,0.09,0.06,-0.06,0
52761,328122,-0.1,-0.03,-0.11,0,0,0,-0.05,-0.04,0.1,-0.03,-0.19,-0.15
52763,328123,0.17,-0.02,-0.06,0,0,0,0.04,-0.02,0.03,0.07,-0.06,-0.09
52767,328124,-0.05,0.12,-0.06,0,0,0,0.04,-0.11,0.03,0.02,0.05,0.02
52769,328125,0.04,0.05,0.03,0,0,0,0.16,-0.05,-0.02,0.04,0.03,0
52771,328126,-0.02,-0.01,-0.05,0,0,0,-0.01,0.05,-0.03,0.06,-0.06,0
52775,328127,0,-0.06,0.03,0,0,0,-0.12,0.01,-0.01,-0.06,-0.04,-0.01
52777,328128,0.21,-0.1,0.1,0,0,0,-0.06,0.06,0.02,0.05,0.01,0.03
52779,328129,0.1,-0.04,0.03,0,0,0,-0.11,0.03,-0.01,-0.06,0.05,0.03
52783,328130,0.08,-0.02,-0.3,0,0,0,0.03,0.04,-0.01,-0.02,0.13,-0.02
52785,328131,-0.04,0.06,-0.5,0,0,0,0.09,-0.02,-0.02,0.03,0.12,0.03
52836,328132,0.14,-0.2,-0.12,0,0,0,-0.01,-0.1,-0.01,-0.09,0.02,0.03
52838,328133,-0.07,-0.05,-0.17,0,0,0,0.04,-0.03,-0.03,0,-0.07,-0.09
52840,328134,0.02,-0.05,-0.12,0,0,0,0.07,0.01,-0.15,0.11,-0.02,0.03
52842,328135,-0.05,-0.02,-0.06,0,0,0,0.12,0.13,-0.09,-0.01,-0.07,0.07
52844,328136,-0.11,-0.01,-0.32,0,0,0,0.02,0.06,-0.12,0.05,-0.09,-0.41
52848,328137,0.01,0.04,-0.03,0,0,0,-0.02,-0.06,-0.1,-0.02,-0.07,0
52850,328138,0.12,0.01,0.26,0,0,0,-0.02,-0.04,0.03,-0.13,-0.14,-0.02
52853,328139,-0.1,0.13,0.37,0,0,0,-0.05,-0.04,0.02,-0.03,-0.17,0
52856,328140,-0.12,-0.06,-0.35,0,0,0,0.02,-0.01,-0.17,0,-0.18,0
52858,328141,-0.07,-0.1,-0.06,0,0,0,0.03,0.07,0.17,-0.06,-0.1,-0.09
52861,328142,0.06,-0.07,-0.05,0,0,0,-0.01,-0.02,0,0.01,0.05,-0.05
52911,328143,-0.03,0.1,-0.07,0,0,0,0.05,-0.08,-0.08,0.09,0.08,-0.16
52914,328144,0.04,0.12,-0.5,0,0,0,0.32,-0.02,-0.1,-0.03,0.21,0.03
52916,328145,-0.05,-0.12,0.17,0,0,0,0.06,0.02,0.02,0.04,0.07,0
52918,328146,0.04,-0.01,0.27,0,0,0,-0.07,0.01,0,-0.09,-0.06,0.04
52921,328147,0.09,0.03,0.05,0,0,0,-0.12,-0.01,0.05,-0.02,-0.08,-0.05
52924,328148,0.13,0.02,-0.01,0,0,0,0.02,-0.07,-0.02,0.04,0.04,0
52926,328149,-0.05,0.03,-0.05,0,0,0,0.05,-0.14,-0.02,0.06,0.14,0.02
52928,328150,0.05,0,-0.06,0,0,0,0.15,-0.01,-0.04,0.09,0,-0.09
52932,328151,-0.05,0.08,-0.03,0,0,0,0.12,0.02,-0.1,0.03,0.01,-0.18
52934,328152,-0.04,-0.01,-0.02,0,0,0,-0.04,0,0.02,0.09,0.01,0.42
52985,328153,0.13,-0.1,0.04,0,0,0,-0.11,0.11,-0.14,0.08,0.05,0.05
52987,328154,-0.08,-0.01,-0.03,0,0,0,0,0.05,-0.08,0.02,0.01,0.04
52989,328155,0.01,-0.04,0.03,0,0,0,-0.01,0.03,-0.09,0.06,-0.06,-0.01
52991,328156,-0.03,-0.07,-0.05,0,0,0,0.05,0.05,-0.12,-0.03,-0.08,-0.06
52995,328157,0.06,-0.09,-0.06,0,0,0,-0.08,0.01,-0.06,0,-0.13,-0.02
52997,328158,0.05,-0.08,-0.06,0,0,0,0,0.1,0.05,0.02,-0.11,-0.01
52999,328159,-0.06,-0.03,0.02,0,0,0,0.04,-0.02,0.01,0.07,-0.06,0.07
53001,328160,0.03,-0.02,-0.01,0,0,0,0.01,-0.01,0.05,-0.02,-0.04,0.06
53005,328161,-0.05,0.04,-0.03,0,0,0,0.04,0.01,-0.05,-0.03,-0.06,0.01
53007,328162,0.01,0.05,-0.03,0,0,0,0.05,-0.02,0.01,0.03,-0.06,0.02
53065,328163,-0.01,-0.02,-0.01,0,0,0,0.05,0.04,-0.02,0.04,-0.05,-0.03
53066,328164,0.03,-0.08,-0.02,0,0,0,-0.01,-0.01,0,0.11,-0.03,-0.05
53070,328165,-0.03,-0.08,0.01,0,0,0,-0.07,0.01,0.23,-0.09,-0.12,0.07
53071,328166,-0.04,0.09,-0.01,0,0,0,-0.09,-0.18,0.12,-0.03,-0.09,0
53072,328168,0.06,0.1,-0.05,0,0,0,0.13,-0.08,0.07,0.04,0.02,-0.19
53073,328169,-0.06,-0.04,-0.03,0,0,0,0.1,0.01,-0.01,-0.05,0.09,0.03
53075,328170,-0.11,-0.03,-0.01,0,0,0,0.05,0.15,0.07,-0.04,-0.06,0.25
53077,328171,-0.02,-0.02,0.23,0,0,0,-0.07,0.02,-0.02,-0.09,0.05,0.24
53081,328172,0.17,0.01,0.06,0,0,0,-0.08,-0.03,0.05,-0.01,-0.09,-0.03
53131,328173,0.03,0.16,0.01,0,0,0,0,-0.01,-0.06,0.04,-0.1,-0.02
53133,328174,0.03,0.06,0.02,0,0,0,-0.03,-0.02,0.02,-0.03,-0.01,0.07
53135,328175,0.18,0.04,0.04,0,0,0,-0.07,-0.05,0.03,-0.05,0,0.14
53138,328176,0.13,0.05,0.13,0,0,0,-0.09,0.02,0.07,-0.02,-0.01,0.12
53141,328177,-0.01,-0.08,-0.33,0,0,0,-0.06,0.05,0.09,0.03,-0.01,0.02
53143,328178,-0.01,-0.02,0.03,0,0,0,-0.07,0.11,0,0.09,-0.05,-0.04
53146,328179,-0.09,-0.18,0.05,0,0,0,0.06,-0.01,0,0.18,-0.11,-0.12
53148,328180,0.02,0.02,0.09,0,0,0,0.14,0.01,-0.11,0.04,-0.05,-0.07
53151,328181,0.01,-0.05,-0.07,0,0,0,0.08,-0.07,-0.06,-0.07,-0.08,0.04
53153,328182,0.13,-0.03,0.04,0,0,0,-0.03,0.05,-0.01,0.02,-0.08,0.02
53204,328183,0.07,-0.04,0.05,0,0,0,0.04,0.06,-0.07,-0.04,0,0.01
53206,328184,-0.02,-0.26,-0.25,0,0,0,0,0.07,-0.07,-0.09,0.03,-0.35
53208,328185,-0.11,-0.23,-0.22,0,0,0,-0.11,-0.06,0.22,-0.03,-0.11,0.01
53212,328186,-0.04,-0.19,-0.06,0,0,0,0,-0.06,0.34,0.04,0.1,-0.06
53214,328187,-0.03,0,0.16,0,0,0,-0.05,-0.07,-0.07,0,0.09,0.18
53216,328188,0.07,-0.03,0,0,0,0,0.03,-0.03,-0.37,-0.12,0,-0.03
53220,328189,0.04,-0.06,-0.02,0,0,0,0.09,-0.1,-0.09,0,-0.08,-0.03
53222,328190,0.03,-0.07,-0.03,0,0,0,-0.05,0.12,-0.39,0,-0.05,-0.1
53224,328191,-0.01,-0.05,-0.07,0,0,0,-0.01,-0.02,-0.22,0.08,-0.07,0
53226,328192,-0.1,0.01,-0.04,0,0,0,0.02,0.02,-0.01,0.03,0.04,0.01
53277,328193,0.09,0.05,0.13,0,0,0,0.05,0.01,-0.02,-0.09,0.12,-0.35
53280,328194,0.02,0.07,0.07,0,0,0,0,-0.05,0.03,-0.01,0.12,0.02
53282,328195,-0.04,-0.01,0.06,0,0,0,0,0.01,-0.02,0.06,0.11,0.07
53285,328196,0.01,-0.04,0.08,0,0,0,0.04,0.1,-0.06,0.02,0.05,-0.04
53287,328197,0.01,-0.08,0.01,0,0,0,-0.04,0.03,-0.03,0.06,0,-0.1
53289,328198,0.09,-0.01,-0.01,0,0,0,-0.03,0.08,-0.07,-0.02,-0.03,-0.14
53292,328199,0.04,0.01,-0.03,0,0,0,-0.03,-0.04,-0.06,0.02,0.02,-0.1
53295,328200,-0.01,0.03,-0.03,0,0,0,0.02,-0.02,-0.02,-0.02,-0.04,-0.06
53297,328201,-0.05,-0.02,-0.06,0,0,0,0,-0.04,-0.02,-0.04,-0.11,-0.18
53300,328202,0.03,-0.06,-0.03,0,0,0,-0.08,0.01,-0.04,-0.02,-0.1,-0.27
53350,328203,0.07,-0.09,-0.04,0,0,0,-0.02,0.15,-0.18,-0.02,-0.12,0.09
53352,328204,0.06,-0.05,-0.09,0,0,0,-0.08,0.08,-0.03,-0.07,-0.22,-0.03
53355,328205,-0.08,-0.11,-0.05,0,0,0,-0.12,-0.06,-0.04,0.01,-0.09,0.05
53358,328206,0.07,0,0.01,0,0,0,0.02,0,-0.01,-0.02,-0.09,0.04
53360,328207,-0.08,0.09,0.04,0,0,0,-0.03,0.1,-0.05,-0.05,0.01,0.02
53363,328208,0.05,-0.07,0,0,0,0,-0.06,0.04,-0.52,-0.1,-0.03,-0.09
53365,328209,0.18,-0.21,0,0,0,0,0.07,0.07,0.06,0.13,-0.12,-0.16
53369,328210,0,-0.15,0.06,0,0,0,-0.08,0.01,0.11,0.02,0,-0.16
53371,328211,0.16,-0.06,0.17,0,0,0,0.02,0.01,0,0.11,-0.03,-0.09
53373,328212,-0.12,0.04,0.02,0,0,0,0,0.09,-0.06,0.02,0,-0.1
53375,328213,0.04,-0.09,-0.04,0,0,0,0.1,-0.02,-0.1,0.04,0.01,0
53426,328214,0.1,-0.02,0.12,0,0,0,0.13,0.02,-0.01,-0.03,0,0.01
53428,328215,0.02,-0.04,0.08,0,0,0,-0.02,-0.05,-0.12,0.06,0,-0.07
53431,328216,-0.04,-0.05,-0.06,0,0,0,0.08,0.07,-0.14,0.08,-0.03,-0.09
53434,328217,-0.06,-0.05,-0.02,0,0,0,0.07,0.01,-0.02,0.01,-0.02,-0.19
53436,328218,-0.05,-0.03,-0.1,0,0,0,-0.11,-0.02,-0.07,0.02,0.03,-0.04
53439,328219,0.06,-0.02,0.2,0,0,0,-0.07,-0.03,0.04,-0.15,0.02,0.62
53441,328220,0,0.01,0.04,0,0,0,-0.02,-0.01,0.07,0,0.04,-0.05
53443,328221,0.02,0.14,0.13,0,0,0,-0.09,-0.02,0.02,-0.1,-0.03,0.39
53447,328222,-0.02,0.01,0.04,0,0,0,-0.05,0.02,0.05,-0.11,-0.04,-0.16
53449,328223,-0.05,0.03,0.08,0,0,0,0,0,0.05,-0.03,0,0.03
53451,328224,0.04,0.02,0.04,0,0,0,0.02,-0.06,-0.02,0.07,0.04,0
53502,328225,-0.02,0.03,-0.04,0,0,0,0.09,0.05,-0.23,0.07,-0.1,-0.09
53505,328226,-0.01,0.07,0.15,0,0,0,-0.04,-0.01,-0.07,0.04,-0.04,-0.04
53507,328227,0.01,-0.08,0.05,0,0,0,0.05,0.03,-0.05,0.09,0.02,0.02
53509,328228,-0.01,0.06,0.05,0,0,0,0.02,0,-0.09,-0.01,-0.04,0.04
53511,328229,0.07,0.01,0.09,0,0,0,-0.08,-0.06,-0.05,-0.04,-0.05,0.04
53515,328230,0.03,-0.08,0.03,0,0,0,-0.07,0.08,-0.04,0.08,-0.13,0.06
53517,328231,0.03,-0.04,0,0,0,0,-0.02,0.1,0,-0.05,-0.18,-0.03
53519,328232,0.01,-0.05,-0.01,0,0,0,0.05,0.07,-0.01,0,-0.07,-0.03
53523,328233,0.08,-0.05,-0.07,0,0,0,0,-0.05,-0.13,0,-0.02,0.03
53525,328234,0.03,-0.01,-0.13,0,0,0,0.06,0.01,-0.01,0.08,-0.03,0.07
53527,328235,-0.12,-0.04,-0.01,0,0,0,0.08,0.13,-0.02,0,-0.06,0.09
53578,328236,0.05,0.01,0.14,0,0,0,-0.1,-0.06,0.02,-0.13,-0.02,0.1
53580,328237,0.07,-0.03,0.1,0,0,0,-0.11,0.12,0.24,0.06,-0.04,0.21
53583,328238,-0.05,0.01,0.04,0,0,0,-0.14,-0.03,0.04,-0.02,0.02,-0.02
53585,328239,-0.02,0.07,0.02,0,0,0,-0.07,-0.11,0.03,0.09,-0.07,-0.1
53587,328240,-0.04,0.01,-0.09,0,0,0,0.14,-0.08,-0.14,0.04,0.02,-0.06
53591,328241,-0.01,-0.02,-0.17,0,0,0,0.13,-0.01,-0.09,0.1,-0.04,-0.07
53593,328242,0,-0.05,-0.13,0,0,0,-0.02,0.03,-0.13,0.05,-0.03,-0.03
53595,328243,0,-0.1,-0.09,0,0,0,-0.03,0,-0.08,0.04,-0.1,0.09
53599,328244,0.1,-0.09,0.04,0,0,0,-0.1,0.05,0.1,-0.05,-0.02,0.15
53601,328245,0.03,0.01,0.11,0,0,0,-0.18,0.07,0.1,0.03,-0.01,0.13
53652,328246,-0.09,-0.06,0.1,0,0,0,-0.09,0,0.16,0.02,0.12,-0.04
53653,328247,0.06,-0.04,0.04,0,0,0,0.04,-0.03,0.07,-0.03,-0.01,0.05
53656,328248,-0.09,0.01,0.02,0,0,0,-0.03,0.03,0.03,0.07,-0.13,-0.01
53658,328249,0.06,-0.03,0.04,0,0,0,0.05,-0.01,0.02,-0.02,0.04,0.06
53661,328250,-0.09,0.01,0.01,0,0,0,-0.04,0.01,0,-0.07,0.02,0.04
53663,328251,-0.01,0.01,0.01,0,0,0,0.02,0.06,0.01,0.09,-0.07,-0.06
53666,328252,-0.1,0.02,-0.08,0,0,0,0.01,-0.02,0.05,-0.02,-0.05,0.18
53669,328253,-0.03,0.03,0.38,0,0,0,-0.09,-0.06,0.09,0.11,-0.04,0.18
53671,328254,0.02,0.25,-0.21,0,0,0,0.02,0,0.07,-0.01,-0.01,0.25
53674,328255,0,-0.09,-0.02,0,0,0,0.02,0.01,0.03,0.02,0.07,0.32
53724,328256,-0.06,-0.1,-0.08,0,0,0,-0.05,0.09,-0.13,0.02,0,-0.05
53726,328257,-0.08,-0.1,-0.08,0,0,0,-0.03,-0.08,0,0.02,-0.05,-0.13
53729,328258,-0.02,-0.09,-0.06,0,0,0,0.09,0.09,-0.13,0.13,-0.02,-0.12
53732,328259,-0.14,-0.18,-0.23,0,0,0,-0.09,0.1,0.21,0.1,0.02,-0.09
53734,328260,-0.03,0.01,-0.08,0,0,0,-0.1,0.03,0.08,-0.16,-0.05,0.03
53737,328261,-0.01,-0.04,-0.12,0,0,0,-0.2,-0.02,0.03,-0.02,0.08,0.1
53740,328262,0.26,-0.12,0.08,0,0,0,-0.05,0,-0.04,-0.1,-0.02,0.04
53742,328263,-0.12,-0.1,0.03,0,0,0,-0.07,0.02,0.03,0,-0.08,-0.06
53744,328264,-0.03,-0.01,-0.05,0,0,0,-0.03,0.03,-0.04,-0.05,0.03,-0.11
53747,328265,0.01,0.01,-0.07,0,0,0,-0.04,0.05,-0.06,-0.01,0,-0.12
53798,328266,-0.02,-0.08,-0.02,0,0,0,0.06,0.02,-0.01,0.06,-0.13,0.04
53800,328267,-0.06,-0.02,0.16,0,0,0,0,0.04,0.07,0.03,-0.12,0.04
53802,328268,0.08,0,0.01,0,0,0,-0.09,0.04,0.14,-0.12,-0.02,0.29
53804,328269,0.17,0.09,0.21,0,0,0,0.06,0.03,0.18,0.01,-0.04,0.07
53808,328270,0.15,0.02,0.17,0,0,0,0.11,-0.02,0.08,-0.01,0.1,0.54
53810,328271,-0.01,-0.06,0.06,0,0,0,0,0.01,0,0.01,-0.04,-0.08
53812,328272,0.03,-0.11,-0.05,0,0,0,0.18,0.2,0,-0.02,-0.2,0.1
53816,328273,-0.08,-0.08,-0.05,0,0,0,0.02,0.06,-0.04,0.11,-0.13,-0.15
53818,328274,0.05,-0.05,-0.03,0,0,0,-0.03,0.01,-0.04,0.06,-0.07,-0.39
53820,328275,0.07,0.01,-0.03,0,0,0,-0.01,0.1,0.03,-0.1,-0.07,-0.04
53871,328276,-0.04,0.01,-0.04,0,0,0,0.05,0.03,0.03,-0.02,-0.13,0.09
53873,328277,0.09,-0.01,0.08,0,0,0,0,0.02,-0.06,0.06,-0.04,0.17
53876,328278,0.14,0.05,0.11,0,0,0,-0.05,-0.01,-0.04,-0.05,-0.04,0.13
53878,328279,0.01,-0.02,0.12,0,0,0,0,-0.01,0.09,-0.1,-0.07,0.1
53880,328280,0.08,-0.02,-0.04,0,0,0,0.04,0.04,-0.3,0.06,-0.13,0.08
53884,328281,-0.03,-0.03,-0.1,0,0,0,0.07,-0.06,-0.03,-0.05,-0.09,-0.06
53886,328282,-0.02,-0.04,-0.16,0,0,0,-0.01,-0.05,0.05,0.08,-0.13,-0.07
53888,328283,0.01,-0.02,-0.12,0,0,0,0.06,0.02,-0.11,0.07,-0.22,-0.19
53892,328284,0.07,-0.05,-0.12,0,0,0,-0.02,0.02,-0.07,-0.05,-0.08,-0.02
53894,328285,0.13,0.03,-0.08,0,0,0,-0.07,0.04,0.05,0.01,0.06,0.11
53943,328286,-0.04,0.05,0.12,0,0,0,-0.11,-0.03,0.03,-0.2,0.15,0.06
53946,328287,0.11,0.06,0.07,0,0,0,0.02,-0.03,0.02,0.06,0.1,-0.05
53949,328288,-0.06,0.1,-0.08,0,0,0,-0.04,-0.12,-0.04,0.1,-0.1,-0.18
53952,328289,-0.09,-0.02,-0.03,0,0,0,0.16,-0.03,-0.07,-0.16,-0.01,0.18
53954,328290,-0.02,-0.06,-0.19,0,0,0,0.03,-0.04,-0.13,0.1,-0.09,-0.06
53956,328291,-0.07,0.02,-0.02,0,0,0,0.02,0.01,-0.02,0.04,-0.08,-0.04
53960,328292,-0.01,0.04,0.09,0,0,0,0.07,-0.04,0.03,-0.04,-0.03,0.11
53962,328293,0,0.05,-0.14,0,0,0,-0.14,-0.08,0.06,-0.14,-0.02,0.11
53964,328294,0.12,0.05,0.35,0,0,0,0.02,0.01,0.18,0.02,-0.08,0.14
53967,328295,0.15,0.02,0.33,0,0,0,-0.05,0.02,0.1,0,-0.04,0.1
54017,328296,0.29,-0.41,0.04,0,0,0,0.09,0.08,-0.1,-0.08,-0.08,0.1
54019,328297,0.01,-0.17,-0.14,0,0,0,0.03,-0.01,-0.08,0,-0.02,-0.11
54022,328298,0.06,-0.11,-0.06,0,0,0,0.04,-0.05,-0.08,-0.13,0.01,-0.08
54024,328299,0.04,0,-0.01,0,0,0,0,-0.04,-0.08,0.06,0,-0.09
54027,328300,0.05,-0.01,-0.12,0,0,0,-0.03,-0.05,-0.05,0.05,0.17,0.05
54029,328301,0,0.05,0.18,0,0,0,0.05,0.04,-0.22,-0.07,0.15,-0.03
54033,328302,-0.19,0.15,0.32,0,0,0,-0.04,0.1,0.15,0.07,0.07,0.01
54035,328303,0.1,0.01,-0.13,0,0,0,-0.03,0.05,0.27,0.06,-0.03,0.19
54038,328304,-0.01,0.01,-0.04,0,0,0,-0.13,-0.09,0.08,-0.08,-0.03,0.04
54040,328305,0.1,0.05,-0.08,0,0,0,-0.21,-0.05,-0.13,-0.07,-0.06,-0.09
54042,328306,0.05,-0.03,-0.12,0,0,0,0.09,-0.07,-0.14,-0.03,-0.16,0.01
54093,328307,-0.21,0,-0.08,0,0,0,-0.02,-0.04,-0.11,0.03,-0.1,-0.15
54095,328308,-0.21,-0.22,-0.08,0,0,0,0.08,0.03,-0.04,0.11,-0.02,-0.1
54098,328309,-0.01,-0.15,0.28,0,0,0,-0.05,0.2,0.02,-0.13,0.01,-0.01
54100,328310,-0.11,-0.04,0.16,0,0,0,-0.18,0.01,0.02,-0.07,0.02,0.12
54103,328311,0.14,-0.02,0.23,0,0,0,-0.01,0.09,0.06,-0.12,0.08,0.11
54105,328312,-0.03,-0.07,0.12,0,0,0,-0.22,-0.01,0.07,0.01,0,0.14
54109,328313,0.01,0.03,0.08,0,0,0,0.01,-0.01,0.02,-0.02,-0.09,-0.02
54111,328314,-0.08,0,0,0,0,0,0.06,-0.01,-0.07,0.07,-0.09,-0.09
54113,328315,-0.08,-0.02,-0.08,0,0,0,-0.05,-0.02,-0.11,0,-0.07,-0.14
54116,328316,0.01,-0.08,-0.06,0,0,0,0.07,0.12,-0.05,0.01,-0.01,-0.13
54167,328317,0.07,-0.01,0.02,0,0,0,-0.09,-0.09,0.25,0.04,-0.13,-0.03
54169,328318,-0.07,0.02,0.11,0,0,0,-0.06,-0.01,0.07,0.06,-0.11,0.07
54171,328319,-0.03,-0.01,0.11,0,0,0,0.2,0.11,0.05,0.03,-0.02,-0.52
54174,328320,0.04,0.01,0.1,0,0,0,0.06,0.02,0.02,0,-0.06,0.02
54176,328321,0.15,-0.15,0.13,0,0,0,-0.04,0.13,-0.06,0.02,-0.02,-0.03
54178,328322,-0.01,-0.14,-0.01,0,0,0,0.02,0.14,0.01,0.08,-0.14,0
54181,328323,-0.07,-0.08,0.03,0,0,0,-0.01,0.1,-0.09,0.01,-0.13,0.36
54183,328324,0.19,-0.08,-0.03,0,0,0,0.1,-0.01,0.42,-0.03,-0.03,0.01
54187,328325,-0.07,-0.01,-0.13,0,0,0,-0.15,-0.01,0.09,0.06,0.09,0.05
54189,328326,0.05,-0.01,0.01,0,0,0,0.12,0.1,-0.41,-0.02,0.19,0.07
54192,328327,-0.16,-0.06,0.12,0,0,0,0.01,0.06,-0.04,0.07,0.07,0.08
54194,328328,-0.03,-0.05,0.08,0,0,0,0.03,-0.04,0.14,-0.13,0.05,-0.03
54244,328329,0.15,-0.01,-0.15,0,0,0,-0.01,0.05,0.05,-0.06,-0.07,0.26
54246,328330,-0.03,0.01,-0.01,0,0,0,-0.11,-0.07,0.07,0.02,0.06,0.25
54249,328331,-0.01,0.08,-0.04,0,0,0,0.15,0.01,-0.05,-0.05,-0.02,0.01
54251,328332,0.01,0.05,-0.08,0,0,0,0.07,-0.02,-0.08,-0.03,-0.13,-0.16
54255,328333,-0.03,0,-0.23,0,0,0,-0.04,-0.06,-0.13,0.09,0,-0.11
54257,328334,0.01,-0.03,-0.04,0,0,0,-0.02,-0.02,0.03,0.15,-0.03,-0.05
54260,328335,-0.07,-0.04,-0.04,0,0,0,0,0.05,0.14,0.04,-0.07,0.02
54262,328336,0.1,-0.19,0.25,0,0,0,-0.02,0.03,0.05,-0.03,0.14,0.18
54265,328337,0.15,0.08,-0.13,0,0,0,-0.08,-0.09,0.08,0.02,0.14,0.15
54267,328338,0.06,0.08,0.08,0,0,0,0.02,-0.04,0.02,0.06,-0.05,0.11
54318,328339,0.01,-0.01,-0.07,0,0,0,0.03,-0.06,-0.29,0.02,-0.05,-0.14
54321,328340,-0.01,-0.02,-0.33,0,0,0,0.13,0.01,-0.25,0.03,-0.03,-0.04
54323,328341,0,0.02,-0.25,0,0,0,-0.05,-0.07,0.01,-0.04,0,0
54325,328342,-0.08,-0.12,-0.03,0,0,0,-0.1,0,0.09,0.03,-0.04,0.09
54328,328343,-0.03,0.02,0.31,0,0,0,-0.08,-0.04,0.18,-0.08,0.03,0.18
54330,328344,0.02,-0.08,0.06,0,0,0,-0.16,0.01,0.12,0.03,0.12,0.19
54333,328345,-0.03,0.03,0.06,0,0,0,-0.07,-0.03,0.05,-0.08,-0.01,0.18
54335,328346,0.13,0.01,0.1,0,0,0,0.12,0.03,0.07,0.02,-0.11,0.05
54339,328347,-0.04,-0.02,-0.13,0,0,0,-0.02,0.01,0.3,0.07,-0.1,0.04
54341,328348,0.01,-0.03,-0.08,0,0,0,0.03,0.04,-0.07,0.07,-0.08,-0.08
54392,328349,-0.03,-0.01,-0.01,0,0,0,-0.01,0.03,-0.07,0.1,-0.08,-0.18
54393,328350,0.03,-0.09,-0.25,0,0,0,-0.07,-0.07,0.18,0.12,0.04,-0.11
54395,328351,-0.03,-0.02,0.08,0,0,0,-0.04,0.18,0.23,0.06,0.14,0
54399,328352,-0.02,-0.03,0.13,0,0,0,-0.12,0.06,0.05,0.01,0.12,0.05
54400,328353,0.12,-0.01,0.18,0,0,0,-0.18,-0.05,0.12,-0.02,0.12,0.21
54404,328354,0.1,-0.04,0.08,0,0,0,-0.12,0.01,0.05,0,0.05,-0.25
54407,328355,0.01,-0.06,-0.03,0,0,0,0.02,0,-0.03,-0.05,-0.02,-0.07
54408,328356,-0.01,0.01,-0.12,0,0,0,0.02,-0.01,-0.1,0.05,-0.23,-0.27
54411,328357,-0.02,-0.02,-0.2,0,0,0,0.02,0,-0.15,0.13,-0.09,0.04
54413,328358,-0.01,0.02,-0.13,0,0,0,0.05,-0.05,-0.09,0.17,0.08,0.13
54465,328359,0.07,0.02,0.14,0,0,0,-0.17,-0.02,0.18,-0.07,0.07,0.18
54467,328360,0.05,0.01,0.16,0,0,0,-0.11,0,0.15,-0.1,0.19,0.09
54469,328361,-0.01,0.03,0.13,0,0,0,-0.05,0,0.1,-0.07,0.08,0
54472,328362,0.08,-0.04,0.05,0,0,0,-0.11,-0.01,-0.01,0.06,0.02,-0.18
54475,328363,-0.04,-0.07,-0.09,0,0,0,0.07,0.05,-0.07,0.24,-0.02,-0.15
54476,328364,-0.1,-0.1,-0.12,0,0,0,0.12,0.08,-0.15,0.06,-0.07,-0.2
54480,328365,-0.05,-0.04,-0.05,0,0,0,0.09,0,-0.09,0.03,0.07,-0.11
54482,328366,0.06,0.01,-0.02,0,0,0,-0.17,-0.1,-0.07,0.06,0.06,0.01
54485,328367,0.05,-0.02,0.12,0,0,0,-0.14,-0.01,-0.1,-0.04,-0.14,0.06
54487,328368,-0.03,-0.03,0.11,0,0,0,-0.16,0.07,-0.06,-0.1,-0.11,0.1
54537,328369,0.01,-0.01,-0.07,0,0,0,-0.03,0.11,0.03,-0.03,-0.03,0
54540,328370,-0.04,0.07,0.1,0,0,0,-0.05,-0.14,-0.06,-0.02,-0.3,0.17
54542,328371,-0.06,0.02,-0.08,0,0,0,-0.07,-0.09,-0.14,-0.14,-0.01,-0.39
54545,328372,0.04,-0.03,-0.06,0,0,0,0.14,0.11,-0.01,0.04,-0.11,-0.25
54547,328373,-0.12,0,-0.04,0,0,0,-0.06,-0.01,-0.09,-0.12,-0.06,-0.06
54550,328374,0.18,-0.17,-0.29,0,0,0,-0.08,-0.15,0.1,-0.1,0.01,-0.04
54553,328375,-0.06,-0.09,-0.03,0,0,0,-0.08,0.06,0.14,-0.01,-0.05,0.06
54555,328376,-0.1,-0.01,0.58,0,0,0,-0.11,0.03,0.02,0.01,0.1,0.1
54558,328377,0.12,0.14,0.32,0,0,0,-0.14,-0.05,0.16,0.01,0.24,0.15
54560,328378,0.05,-0.08,0.13,0,0,0,0.02,0.08,0.05,-0.02,0.22,0.04
54610,328379,0.13,-0.11,-0.11,0,0,0,0.01,0.06,-0.01,0.1,-0.02,-0.06
54613,328380,-0.05,-0.07,-0.13,0,0,0,-0.03,0,-0.06,0.25,0.05,-0.01
54615,328381,-0.13,-0.02,-0.14,0,0,0,0.1,-0.02,-0.02,0.05,-0.11,-0.09
54618,328382,0.07,0.02,0.08,0,0,0,0.03,0.05,-0.05,0.16,-0.02,-0.05
54620,328383,-0.01,-0.09,0.19,0,0,0,-0.06,0.06,0.02,-0.1,0.08,0.1
54623,328384,0.17,-0.1,-0.08,0,0,0,0,0.02,0.07,0.09,0.1,0.18
54626,328385,0.05,0.05,0.08,0,0,0,-0.13,-0.1,0.09,0.09,0,0.15
54628,328386,0.06,0.06,0.12,0,0,0,-0.17,-0.01,0.07,-0.06,-0.09,0.06
